org,ts,esn,gpn,ufs,changeover,first,result,prep_plus_main (min)
G1,2024-05-20 21:00:24,3472458897,010-02976-63,Micron Dorado-A 256GB,0,1,1,48.22
G1,2024-05-20 21:00:24,3472458896,010-02976-63,Micron Dorado-A 256GB,0,1,1,50
G1,2024-05-20 21:00:41,3472458891,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.02
G1,2024-05-20 21:02:41,3472461172,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.55
G1,2024-05-20 21:05:09,3472458927,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.73
G1,2024-05-20 21:05:56,3472460615,010-02976-62,Micron Dorado-A 256GB,0,1,1,43.6
G1,2024-05-20 21:06:01,3472458928,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.02
G1,2024-05-20 21:06:42,3472458924,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.82
G1,2024-05-20 21:06:49,3472458887,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.67
G1,2024-05-20 21:07:45,3472458860,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.47
G1,2024-05-20 21:07:46,3472458838,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.83
G1,2024-05-20 21:09:17,3472461161,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.37
G1,2024-05-20 21:10:05,3472458667,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.22
G1,2024-05-20 21:10:23,3472461152,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.37
G1,2024-05-20 21:12:00,3472461166,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.47
G1,2024-05-20 21:13:56,3472458950,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.05
G1,2024-05-20 21:14:01,3472461182,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.56
G1,2024-05-20 21:14:40,3472458947,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.07
G1,2024-05-20 21:14:44,3472461173,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.4
G1,2024-05-20 21:16:36,3472461177,010-02976-62,Micron Dorado-A 256GB,0,1,1,45.84
G1,2024-05-20 21:16:57,3472461157,010-02976-62,Micron Dorado-A 256GB,0,1,1,43.17
G1,2024-05-20 21:17:40,3472458932,010-02976-63,Micron Dorado-A 256GB,0,1,1,48.99
G1,2024-05-20 21:18:22,3472460608,010-02976-62,Micron Dorado-A 256GB,0,1,1,40.5
G1,2024-05-20 21:19:16,3472461179,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.14
G1,2024-05-20 21:20:13,3472458946,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.18
G1,2024-05-20 21:20:20,3472460607,010-02976-62,Micron Dorado-A 256GB,0,1,1,43.95
G1,2024-05-20 21:20:21,3472458948,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.99
G1,2024-05-20 21:21:06,3472458937,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.8
G1,2024-05-20 21:21:23,3472461178,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.73
G1,2024-05-20 21:23:18,3472460611,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.59
G1,2024-05-20 21:23:36,3472461171,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.3
G1,2024-05-20 21:23:43,3472458930,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.63
G1,2024-05-20 21:23:48,3472460610,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.5
G1,2024-05-20 21:25:22,3472460621,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.08
G1,2024-05-20 21:25:57,3472458917,010-02976-63,Micron Dorado-A 256GB,0,1,1,50.07
G1,2024-05-20 21:26:08,3472460620,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.83
G1,2024-05-20 21:27:53,3472458938,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.84
G1,2024-05-20 21:29:48,3472458918,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.05
G1,2024-05-20 21:30:03,3472458935,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.16
G1,2024-05-20 21:31:13,3472458940,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.05
G1,2024-05-20 21:33:22,3472458922,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.77
G1,2024-05-20 21:34:06,3472458915,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.69
G1,2024-05-20 21:35:40,3472458912,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.29
G1,2024-05-20 21:36:53,3472458717,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.64
G1,2024-05-20 21:38:57,3472458934,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.05
G1,2024-05-20 21:39:22,3472458913,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.52
G1,2024-05-20 21:40:47,3472461181,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.33
G1,2024-05-20 21:41:27,3472461153,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.67
G1,2024-05-20 21:42:10,3472458858,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.81
G1,2024-05-20 21:44:33,3472461155,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.96
G1,2024-05-20 21:44:40,3472461158,010-02976-62,Micron Dorado-A 256GB,0,1,1,45.71
G1,2024-05-20 21:45:01,3472460644,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.55
G1,2024-05-20 21:45:34,3472461163,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.34
G1,2024-05-20 21:45:48,3472461174,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.98
G1,2024-05-20 21:46:27,3472461169,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.66
G1,2024-05-20 21:46:36,3472461160,010-02976-62,Micron Dorado-A 256GB,0,1,1,47.18
G1,2024-05-20 21:47:03,3472458925,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.74
G1,2024-05-20 21:47:54,3472460609,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.66
G1,2024-05-20 21:50:26,3472460612,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.35
G1,2024-05-20 21:51:38,3472460624,010-02976-62,Micron Dorado-A 256GB,0,1,1,43.98
G1,2024-05-20 21:52:58,3472460574,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.2
G1,2024-05-20 21:53:26,3472461159,010-02976-62,Micron Dorado-A 256GB,0,1,1,43.04
G1,2024-05-20 21:54:21,3472461144,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.29
G1,2024-05-20 21:54:48,3472461164,010-02976-62,Micron Dorado-A 256GB,0,1,1,47.57
G1,2024-05-20 21:55:18,3472458906,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.12
G1,2024-05-20 21:55:26,3472461150,010-02976-62,Micron Dorado-A 256GB,0,1,1,45.27
G1,2024-05-20 21:55:28,3472461167,010-02976-62,Micron Dorado-A 256GB,0,1,1,44.16
G1,2024-05-20 21:56:39,3472461146,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.72
G1,2024-05-20 21:56:40,3472458907,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.15
G1,2024-05-20 21:56:53,3472461147,010-02976-62,Micron Dorado-A 256GB,0,1,1,45.97
G1,2024-05-20 21:57:08,3472458851,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.47
G1,2024-05-20 21:57:40,3472458901,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.97
G1,2024-05-20 21:58:00,3472460619,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.91
G1,2024-05-20 21:58:03,3472460628,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.13
G1,2024-05-20 21:58:43,3472458821,010-02976-63,Micron Dorado-A 256GB,0,1,1,48.13
G1,2024-05-20 21:59:03,3472460618,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.64
G1,2024-05-20 21:59:04,3472460627,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.52
G1,2024-05-20 22:00:17,3472460622,010-02976-62,Micron Dorado-A 256GB,0,1,1,46.13
G1,2024-05-20 22:00:27,3472461180,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.25
G1,2024-05-20 22:00:39,3472458852,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.39
G1,2024-05-20 22:00:40,3472458853,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.1
G1,2024-05-20 22:01:43,3472458850,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.52
G1,2024-05-20 22:02:14,3472461143,010-02976-62,Micron Dorado-A 256GB,0,1,1,45.44
G1,2024-05-20 22:05:53,3472458881,010-02976-63,Micron Dorado-A 256GB,0,1,1,50.23
G1,2024-05-20 22:06:16,3472458889,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.43
G1,2024-05-20 22:06:34,3472458798,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.39
G1,2024-05-20 22:07:10,3472458893,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.85
G1,2024-05-20 22:12:59,3472458883,010-02976-63,Micron Dorado-A 256GB,0,1,1,48.57
G1,2024-05-20 22:14:43,3472458916,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.31
G1,2024-05-20 22:18:26,3472458884,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.37
G1,2024-05-20 22:19:03,3472458914,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.62
G1,2024-05-20 22:19:52,3472458886,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.1
G1,2024-05-20 22:20:52,3472458885,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.1
G1,2024-05-20 22:21:34,3472458857,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.76
G1,2024-05-20 22:21:34,3472458908,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.45
G1,2024-05-20 22:22:19,3472458877,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.04
G1,2024-05-20 22:22:39,3472458904,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.14
G1,2024-05-20 22:22:52,3472458873,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.33
G1,2024-05-20 22:24:46,3472458869,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.12
G1,2024-05-20 22:25:02,3472458880,010-02976-63,Micron Dorado-A 256GB,0,1,1,60.08
G1,2024-05-20 22:25:25,3472458892,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.29
G1,2024-05-20 22:28:15,3472458921,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.71
G1,2024-05-20 22:30:09,3472458888,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.03
G1,2024-05-20 22:32:00,3472458878,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.66
G1,2024-05-20 22:32:31,3472458919,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.55
G1,2024-05-20 22:33:31,3472458944,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.58
G1,2024-05-20 22:34:05,3472458875,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.51
G1,2024-05-20 22:35:32,3472458926,010-02976-63,Micron Dorado-A 256GB,0,1,1,47.42
G1,2024-05-20 22:38:29,3472458876,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.56
G1,2024-05-20 22:38:29,3472458882,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.23
G1,2024-05-20 22:39:28,3472458903,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.97
G1,2024-05-20 22:39:46,3472458909,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.29
G1,2024-05-20 22:39:57,3472458898,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.34
G1,2024-05-20 22:40:14,3472458905,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.9
G1,2024-05-20 22:41:05,3472458895,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.03
G1,2024-05-20 22:41:56,3472458920,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.87
G1,2024-05-20 22:42:10,3472458872,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.6
G1,2024-05-20 22:43:02,3472458899,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.29
G1,2024-05-20 22:52:08,3472458894,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.34
G1,2024-05-20 22:53:05,3472458844,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.62
G1,2024-05-20 22:53:12,3472458900,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.22
G1,2024-05-20 22:53:21,3472458941,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.14
G1,2024-05-20 22:55:55,3472458837,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.19
G1,2024-05-20 22:55:56,3472458910,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.17
G1,2024-05-20 22:56:23,3472458911,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.36
G1,2024-05-20 22:56:57,3472458835,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.83
G1,2024-05-20 23:01:59,3472458807,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.98
G1,2024-05-20 23:02:31,3472458833,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.4
G1,2024-05-20 23:02:46,3472458939,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.02
G1,2024-05-20 23:03:26,3472458836,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.12
G1,2024-05-20 23:03:58,3472458811,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.33
G1,2024-05-20 23:11:55,3472458826,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.07
G1,2024-05-20 23:14:39,3472458806,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.36
G1,2024-05-20 23:15:03,3472458813,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.31
G1,2024-05-20 23:18:09,3472458808,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.55
G1,2024-05-20 23:18:40,3472458816,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.68
G1,2024-05-20 23:19:22,3472458755,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.67
G1,2024-05-20 23:20:15,3472458817,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.29
G1,2024-05-20 23:20:44,3472458756,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.01
G1,2024-05-20 23:21:09,3472458791,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.38
G1,2024-05-20 23:23:04,3472458785,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.88
G1,2024-05-20 23:23:21,3472458815,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.23
G1,2024-05-20 23:25:33,3472458840,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.83
G1,2024-05-20 23:36:06,3472458849,010-02976-63,Micron Dorado-A 256GB,0,1,1,46.72
G1,2024-05-20 23:42:53,3472458814,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.88
G1,2024-05-20 23:44:03,3472458820,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.15
G1,2024-05-20 23:44:14,3472458779,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.46
G1,2024-05-20 23:44:43,3472458786,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.1
G1,2024-05-20 23:45:18,3472458764,010-02976-63,Micron Dorado-A 256GB,0,1,1,50.63
G1,2024-05-20 23:47:23,3472458847,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.51
G1,2024-05-20 23:47:44,3472458812,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.63
G1,2024-05-20 23:48:28,3472458839,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.92
G1,2024-05-20 23:48:37,3472458790,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.09
G1,2024-05-20 23:49:53,3472458810,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.66
G1,2024-05-20 23:50:13,3472458758,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.03
G1,2024-05-20 23:51:44,3472458759,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.66
G1,2024-05-20 23:52:09,3472458845,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.95
G1,2024-05-20 23:53:39,3472458708,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.41
G1,2024-05-20 23:58:47,3472458787,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.73
G1,2024-05-20 23:59:33,3472458804,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.61
G1,2024-05-21 0:00:52,3472458846,010-02976-63,Micron Dorado-A 256GB,0,1,1,61.32
G1,2024-05-21 0:01:35,3472458802,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.17
G1,2024-05-21 0:02:10,3472458771,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.76
G1,2024-05-21 0:02:56,3472458830,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.7
G1,2024-05-21 0:03:22,3472458793,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.9
G1,2024-05-21 0:04:07,3472458801,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.59
G1,2024-05-21 0:04:46,3472458803,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.33
G1,2024-05-21 0:05:22,3472458856,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.35
G1,2024-05-21 0:05:31,3472458843,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.31
G1,2024-05-21 0:06:13,3472458776,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.88
G1,2024-05-21 0:06:26,3472458827,010-02976-63,Micron Dorado-A 256GB,0,1,1,50.11
G1,2024-05-21 0:06:57,3472458855,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.05
G1,2024-05-21 0:07:35,3472458829,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.93
G1,2024-05-21 0:07:56,3472461156,010-02976-62,Micron Dorado-A 256GB,0,1,1,41.9
G1,2024-05-21 0:09:31,3472460578,010-02976-62,Micron Dorado-A 256GB,0,1,1,48.21
G1,2024-05-21 0:10:15,3472458805,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.49
G1,2024-05-21 0:10:36,3472458828,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.17
G1,2024-05-21 0:11:03,3472458800,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.94
G1,2024-05-21 0:14:47,3472458848,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.61
G1,2024-05-21 0:17:32,3472460577,010-02976-62,Micron Dorado-A 256GB,0,1,1,42.97
G1,2024-05-21 0:18:46,3472458783,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.68
G1,2024-05-21 0:21:30,3472458824,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.92
G1,2024-05-21 0:21:53,3472458788,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.12
G1,2024-05-21 0:23:26,3472458781,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.77
G1,2024-05-21 0:28:47,3472458819,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.91
G1,2024-05-21 0:30:04,3472458822,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.76
G1,2024-05-21 0:34:12,3472458831,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.47
G1,2024-05-21 0:36:45,3472458792,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.73
G1,2024-05-21 0:37:21,3472458825,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.26
G1,2024-05-21 0:37:45,3472458823,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.3
G1,2024-05-21 0:40:07,3472458832,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.53
G1,2024-05-21 0:40:24,3472458809,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.85
G1,2024-05-21 0:41:16,3472458794,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.43
G1,2024-05-21 0:43:36,3472458757,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.48
G1,2024-05-21 0:44:01,3472458854,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.06
G1,2024-05-21 0:44:06,3472458799,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.76
G1,2024-05-21 0:45:38,3472458773,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.35
G1,2024-05-21 0:46:27,3472458818,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.44
G1,2024-05-21 0:46:31,3472458841,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.41
G1,2024-05-21 0:46:35,3472458780,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.74
G1,2024-05-21 0:47:26,3472458774,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.57
G1,2024-05-21 0:48:49,3472458789,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.43
G1,2024-05-21 0:49:37,3472458765,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.13
G1,2024-05-21 0:51:00,3472458782,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.12
G1,2024-05-21 0:51:46,3472458671,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.75
G1,2024-05-21 0:52:41,3472458777,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.99
G1,2024-05-21 0:53:06,3472458697,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.21
G1,2024-05-21 0:55:46,3472458775,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.1
G1,2024-05-21 0:58:05,3472458691,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.19
G1,2024-05-21 0:59:09,3472458690,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.91
G1,2024-05-21 1:00:05,3472458692,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.35
G1,2024-05-21 1:01:16,3472458663,010-02976-63,Micron Dorado-A 256GB,0,1,1,46.87
G1,2024-05-21 1:01:19,3472458666,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.56
G1,2024-05-21 1:03:15,3472458668,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.22
G1,2024-05-21 1:04:27,3472458701,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.7
G1,2024-05-21 1:05:34,3472458658,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.04
G1,2024-05-21 1:07:12,3472458695,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.91
G1,2024-05-21 1:07:28,3472458702,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.2
G1,2024-05-21 1:08:21,3472458682,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.37
G1,2024-05-21 1:08:57,3472458696,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.59
G1,2024-05-21 1:09:18,3472458700,010-02976-63,Micron Dorado-A 256GB,0,1,1,60.14
G1,2024-05-21 1:09:25,3472458675,010-02976-63,Micron Dorado-A 256GB,0,1,1,60.15
G1,2024-05-21 1:09:57,3472458660,010-02976-63,Micron Dorado-A 256GB,0,1,1,50.18
G1,2024-05-21 1:10:38,3472458655,010-02976-63,Micron Dorado-A 256GB,0,1,1,46.84
G1,2024-05-21 1:11:41,3472458705,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.16
G1,2024-05-21 1:11:59,3472458661,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.08
G1,2024-05-21 1:13:43,3472458665,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.31
G1,2024-05-21 1:18:49,3472458715,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.49
G1,2024-05-21 1:21:48,3472458714,010-02976-63,Micron Dorado-A 256GB,0,1,1,57.44
G1,2024-05-21 1:57:56,3472458678,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.58
G1,2024-05-21 1:58:19,3472458797,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.01
G1,2024-05-21 1:58:42,3472458685,010-02976-63,Micron Dorado-A 256GB,0,1,1,48.86
G1,2024-05-21 1:59:32,3472458731,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.9
G1,2024-05-21 1:59:41,3472458796,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.96
G1,2024-05-21 2:01:08,3472458662,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.68
G1,2024-05-21 2:01:19,3472458672,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.55
G1,2024-05-21 2:01:24,3472458684,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.93
G1,2024-05-21 2:01:30,3472458664,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.38
G1,2024-05-21 2:02:28,3472458720,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.75
G1,2024-05-21 2:02:28,3472458722,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.57
G1,2024-05-21 2:02:34,3472458656,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.18
G1,2024-05-21 2:02:35,3472458653,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.99
G1,2024-05-21 2:03:12,3472458657,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.28
G1,2024-05-21 2:03:27,3472458683,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.95
G1,2024-05-21 2:04:05,3472458681,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.01
G1,2024-05-21 2:05:42,3472458659,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.08
G1,2024-05-21 2:06:04,3472458654,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.28
G1,2024-05-21 2:08:37,3472458669,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.98
G1,2024-05-21 2:10:24,3472458767,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.12
G1,2024-05-21 2:11:17,3472458778,010-02976-63,Micron Dorado-A 256GB,0,1,1,52.18
G1,2024-05-21 2:11:48,3472458676,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.59
G1,2024-05-21 2:13:31,3472458652,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.04
G1,2024-05-21 2:13:45,3472458693,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.88
G1,2024-05-21 2:14:06,3472458770,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.5
G1,2024-05-21 2:14:50,3472458670,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.16
G1,2024-05-21 2:15:11,3472458784,010-02976-63,Micron Dorado-A 256GB,0,1,1,49.99
G1,2024-05-21 2:15:56,3472458741,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.69
G1,2024-05-21 2:18:15,3472458677,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.02
G1,2024-05-21 2:18:38,3472458716,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.26
G1,2024-05-21 2:19:03,3472458718,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.77
G1,2024-05-21 2:19:09,3472458752,010-02976-63,Micron Dorado-A 256GB,0,1,1,53.68
G1,2024-05-21 2:19:21,3472458679,010-02976-63,Micron Dorado-A 256GB,0,1,1,55.19
G1,2024-05-21 2:20:33,3472458719,010-02976-63,Micron Dorado-A 256GB,0,1,1,54.86
G1,2024-05-21 2:22:11,3472458795,010-02976-63,Micron Dorado-A 256GB,0,1,1,56.19
G1,2024-05-21 2:22:14,3472458680,010-02976-63,Micron Dorado-A 256GB,0,1,1,58.23
G1,2024-05-21 2:22:44,3472458689,010-02976-63,Micron Dorado-A 256GB,0,1,1,64.9
G1,2024-05-21 2:24:00,3472458721,010-02976-63,Micron Dorado-A 256GB,0,1,1,59.08
G1,2024-05-21 2:30:17,3472458688,010-02976-63,Micron Dorado-A 256GB,0,1,1,51.66
